endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,73,,,,,,,,,,0.03,1,1.5596,0,2,2,2,1,Practicing music in the house,Going to the pet store with my dog and walk her around the store,0.03,0.05,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,74,,,,,,,,,,0.05,2,2.5126,0,3,3,3,1,Doing the laundry,Drawing with my younger siblings,0.04,0.05,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,75,,,,,,,,,,0.05,1,1.5874,0,4,4,4,1,Driving around town when the weather is nice,Going to the pet store with my dog and walk her around the store,0.05,0.05,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,2,,4,2.32,3.68,,0,74,74,74,1,75,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_25.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,space,4.4274
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,space,1.4086,space,1.4614,NAN,,NAN,2.32,3.68,,0,75,75,75,1,76,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_15.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.2517,NAN,,NAN,2.32,3.68,,0,76,76,76,1,77,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_21.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.1035,NAN,,NAN,2.32,3.68,,0,77,77,77,1,78,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_23.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.4741,NAN,,NAN,2.32,3.68,,0,78,78,78,1,79,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_19.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,76,,,,,,space,1.6689,space,0.8878,0.01,1,1.122,0,0,0,0,1,Eating dinner on my own listening to podcasts,Cooking new meals that my friends haven't tried before,0.01,0.01,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,77,,,,,,,,,,0.02,1,4.7138,0,1,1,1,1,Taking naps in my spare time,Going to the museum with my family,0.02,0.01,8.8,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,78,,,,,,,,,,0.03,1,2.0444,0,2,2,2,1,Getting chores done,Going to concerts with other people,0.03,0.01,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,79,,,,,,,,,,0.04,1,4.6,0,3,3,3,1,Going to the local parks for walks,Going to the pet store with my dog and walk her around the store,0.04,0.01,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,80,,,,,,,,,,0.05,1,2.3072,0,4,4,4,1,Doing the laundry,Going to concerts with other people,0.05,0.01,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,2.47,3.53,,0,79,79,79,1,80,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_20.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.4189,NAN,,NAN,2.47,3.53,,0,80,80,80,1,81,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_13.jpeg,did not like,1.779333479,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,9.7141,NAN,,NAN,2.47,3.53,,0,81,81,81,1,82,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_17.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.7738,NAN,,NAN,2.47,3.53,,0,82,82,82,1,83,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_24.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,7.8944,NAN,,NAN,2.47,3.53,,0,83,83,83,1,84,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_11.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,81,,,,,,space,12.8318,space,0.7258,0.01,1,0.9611,0,0,0,0,1,Getting chores done,Watching soccer games at the nearby professional soccer stadium,0.01,0.02,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,82,,,,,,,,,,0.02,1,1.2072,0,1,1,1,1,Practicing music in the house,Going to NFL games with my significant other,0.02,0.02,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,83,,,,,,,,,,0.02,2,1.5009,0,2,2,2,1,Relaxing beside the pool,Playing disc golf at the local park with my friends,0.03,0.02,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,84,,,,,,,,,,0.04,1,3.0162,0,3,3,3,1,Cooking for myself,Playing disc golf at the local park with my friends,0.04,0.02,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,85,,,,,,,,,,0.05,1,2.1681,0,4,4,4,1,Driving around town when the weather is nice,Going to the lake to relax with my good friends,0.05,0.02,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,2.61,3.39,,0,84,84,84,1,85,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_8.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.2204,NAN,,NAN,2.61,3.39,,0,85,85,85,1,86,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_12.jpeg,did not like,4.106391878,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.2413,NAN,,NAN,2.61,3.39,,0,86,86,86,1,87,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_6.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.6237,NAN,,NAN,2.61,3.39,,0,87,87,87,1,88,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_22.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,4.542,NAN,,NAN,2.61,3.39,,0,88,88,88,1,89,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_7.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,86,,,,,,space,0.9098,space,0.6608,0.01,1,0.9279,0,0,0,0,1,Doing the laundry,Going to NFL games with my significant other,0.01,0.03,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,87,,,,,,,,,,0.02,1,0.7941,0,1,1,1,1,Doing the laundry,Watching soccer games at the nearby professional soccer stadium,0.02,0.03,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,88,,,,,,,,,,0.03,2,0.3546,0,2,2,2,1,Practicing music in the house,Going to the lake to relax with my good friends,0.03,0.03,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,89,,,,,,,,,,0.04,1,0.6643,0,3,3,3,1,Getting chores done,Going to the museum with my family,0.04,0.03,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,90,,,,,,,,,,0.03,2,0.7935,0,4,4,4,1,Watching movies at the cinema alone,Going to the pet store with my dog and walk her around the store,0.05,0.03,8.8,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,2.74,3.26,,0,89,89,89,1,90,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_10.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.5598,NAN,,NAN,2.74,3.26,,0,90,90,90,1,91,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_16.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.5777,NAN,,NAN,2.74,3.26,,0,91,91,91,1,92,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_3.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.3264,NAN,,NAN,2.74,3.26,,0,92,92,92,1,93,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_18.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.8712,NAN,,NAN,2.74,3.26,,0,93,93,93,1,94,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_5.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,91,,,,,,space,7.6408,space,0.8586,0.01,1,0.9435,0,0,0,0,1,Taking naps in my spare time,Going to concerts with other people,0.01,0.04,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,92,,,,,,,,,,0.04,2,1.1424,0,1,1,1,1,Cooking for myself,Drawing with my younger siblings,0.02,0.04,8.8,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,93,,,,,,,,,,0.03,1,0.9054,0,2,2,2,1,Going to the local parks for walks,Going out and try new restaurants with friends.,0.03,0.04,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,94,,,,,,,,,,0.04,1,2.0529,0,3,3,3,1,Going to the local parks for walks,Going to the lake to relax with my good friends,0.04,0.04,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,95,,,,,,,,,,0.04,2,1.431,0,4,4,4,1,Watching movies at the cinema alone,Going to the lake to relax with my good friends,0.05,0.04,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,2.9,3.1,,0,94,94,94,1,95,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_4.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,13.9033,NAN,,NAN,2.9,3.1,,0,95,95,95,1,96,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_1.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.3594,NAN,,NAN,2.9,3.1,,0,96,96,96,1,97,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_14.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.5338,NAN,,NAN,2.9,3.1,,0,97,97,97,1,98,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_25.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,13.2851,NAN,,NAN,2.9,3.1,,0,98,98,98,1,99,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_2.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,96,,,,,,space,9.0658,space,0.7856,0.05,2,1.0347,0,0,0,0,1,Watching movies at the cinema alone,Drawing with my younger siblings,0.01,0.05,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,97,,,,,,,,,,0.02,1,1.2306,0,1,1,1,1,Going to the local parks for walks,Watching soccer games at the nearby professional soccer stadium,0.02,0.05,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,98,,,,,,,,,,0.05,2,0.643,0,2,2,2,1,Practicing music in the house,Playing disc golf at the local park with my friends,0.03,0.05,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,99,,,,,,,,,,0.04,1,2.435,0,3,3,3,1,Going to the local parks for walks,Going to concerts with other people,0.04,0.05,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,100,,,,,,,,,,0.05,2,4.1004,0,4,4,4,1,Getting chores done,Going to NFL games with my significant other,0.05,0.05,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,2,,4,3.11,2.89,,0,99,99,99,1,100,Alex,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_9.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,space,0.5221
