endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,72,,,,,,,,,,0.02,1,1.0966,0,1,1,1,1,learn french,play video games online with my partner and friends,0.02,0.05,8.8,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,73,,,,,,,,,,0.03,1,1.4709,0,2,2,2,1,cook,spent time with my family,0.03,0.05,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,74,,,,,,,,,,0.04,1,1.1176,0,3,3,3,1,do bead art,go to festivals like pride,0.04,0.05,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,75,,,,,,,,,,0.05,1,1.6252,0,4,4,4,1,watch movies or TV,spend time with my partner,0.05,0.05,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,1,,4,1.7,4.3,,0,74,74,74,1,75,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_8.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,space,1.3357,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,space,0.9123,space,0.6853,NAN,,NAN,1.7,4.3,,0,75,75,75,1,76,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_19.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.9084,NAN,,NAN,1.7,4.3,,0,76,76,76,1,77,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_4.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.0118,NAN,,NAN,1.7,4.3,,0,77,77,77,1,78,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_7.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,2.1317,NAN,,NAN,1.7,4.3,,0,78,78,78,1,79,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_18.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,76,,,,,,space,1.2102,space,0.835,0.01,1,0.8389,0,0,0,0,1,cook,play video games online with my partner and friends,0.01,0.01,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,77,,,,,,,,,,0.01,2,1.1552,0,1,1,1,1,play video games,spent time with my family,0.02,0.01,8.8,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,78,,,,,,,,,,0.01,2,0.9823,0,2,2,2,1,cook,go to festivals like pride,0.03,0.01,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,79,,,,,,,,,,0.01,2,0.9685,0,3,3,3,1,exercise,create art and get live feedback from my partner,0.04,0.01,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,80,,,,,,,,,,0.01,2,0.9778,0,4,4,4,1,do bead art,talk with my friends online,0.05,0.01,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,1.75,4.25,,0,79,79,79,1,80,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_25.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.4023,NAN,,NAN,1.75,4.25,,0,80,80,80,1,81,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_2.jpeg,did not like,1.779333479,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5528,NAN,,NAN,1.75,4.25,,0,81,81,81,1,82,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_3.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.4417,NAN,,NAN,1.75,4.25,,0,82,82,82,1,83,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_15.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,2.1779,NAN,,NAN,1.75,4.25,,0,83,83,83,1,84,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_22.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,81,,,,,,space,1.9143,space,0.7354,0.01,1,0.8074,0,0,0,0,1,play video games,create art and get live feedback from my partner,0.01,0.02,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,82,,,,,,,,,,0.02,1,1.2633,0,1,1,1,1,exercise,work on college group projects,0.02,0.02,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,83,,,,,,,,,,0.02,2,1.4816,0,2,2,2,1,listen to music,spent time with my family,0.03,0.02,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,84,,,,,,,,,,0.02,2,1.4499,0,3,3,3,1,browse the internet,play video games online with my partner and friends,0.04,0.02,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,85,,,,,,,,,,0.02,2,1.0774,0,4,4,4,1,read,play video games online with my partner and friends,0.05,0.02,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,1.84,4.16,,0,84,84,84,1,85,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_13.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.3529,NAN,,NAN,1.84,4.16,,0,85,85,85,1,86,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_8.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.4325,NAN,,NAN,1.84,4.16,,0,86,86,86,1,87,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_9.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.3797,NAN,,NAN,1.84,4.16,,0,87,87,87,1,88,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_1.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.8528,NAN,,NAN,1.84,4.16,,0,88,88,88,1,89,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_20.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,86,,,,,,space,0.9315,space,0.5683,0.01,1,0.9413,0,0,0,0,1,learn french,go out to eat with family,0.01,0.03,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,87,,,,,,,,,,0.02,1,1.3031,0,1,1,1,1,cook,spend time with my partner,0.02,0.03,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,88,,,,,,,,,,0.03,1,1.0454,0,2,2,2,1,play video games,go visit my extended family,0.03,0.03,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,89,,,,,,,,,,0.03,2,1.5525,0,3,3,3,1,browse the internet,go visit my extended family,0.04,0.03,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,90,,,,,,,,,,0.03,2,2.2696,0,4,4,4,1,watch movies or TV,talk with my friends online,0.05,0.03,8.8,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,1.96,4.04,,0,89,89,89,1,90,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_23.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.9814,NAN,,NAN,1.96,4.04,,0,90,90,90,1,91,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_11.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.4917,NAN,,NAN,1.96,4.04,,0,91,91,91,1,92,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_10.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,2.0195,NAN,,NAN,1.96,4.04,,0,92,92,92,1,93,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_21.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5854,NAN,,NAN,1.96,4.04,,0,93,93,93,1,94,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_5.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,91,,,,,,space,0.5584,space,0.4809,0.01,1,1.1293,0,0,0,0,1,go for a walk,talk with my friends online,0.01,0.04,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,92,,,,,,,,,,0.02,1,1.0533,0,1,1,1,1,go for a walk,work on college group projects,0.02,0.04,8.8,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,93,,,,,,,,,,0.03,1,1.2812,0,2,2,2,1,do bead art,go out to eat with family,0.03,0.04,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,94,,,,,,,,,,0.04,1,1.8659,0,3,3,3,1,read,go to festivals like pride,0.04,0.04,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,95,,,,,,,,,,0.04,2,1.2819,0,4,4,4,1,play video games,go to festivals like pride,0.05,0.04,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,2.1,3.9,,0,94,94,94,1,95,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_17.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.2674,NAN,,NAN,2.1,3.9,,0,95,95,95,1,96,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_16.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.4853,NAN,,NAN,2.1,3.9,,0,96,96,96,1,97,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_14.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5522,NAN,,NAN,2.1,3.9,,0,97,97,97,1,98,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_24.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.0409,NAN,,NAN,2.1,3.9,,0,98,98,98,1,99,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_6.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,96,,,,,,space,1.2268,space,0.4587,0.01,1,1.1228,0,0,0,0,1,go for a walk,play video games online with my partner and friends,0.01,0.05,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,97,,,,,,,,,,0.02,1,0.9221,0,1,1,1,1,exercise,talk with my friends online,0.02,0.05,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,98,,,,,,,,,,0.03,1,1.0471,0,2,2,2,1,do bead art,spent time with my family,0.03,0.05,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,99,,,,,,,,,,0.04,1,1.0665,0,3,3,3,1,watch movies or TV,spent time with my family,0.04,0.05,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,100,,,,,,,,,,0.05,1,1.2829,0,4,4,4,1,go for a walk,go out to eat with family,0.05,0.05,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,4,,6,2.25,3.75,,0,99,99,99,1,100,Riley,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_12.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,space,1.0421,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.9985
