endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt,social_left
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.97,4.03,,0,69,69,69,1,70,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_4.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.8118,NAN,,NAN,1.97,4.03,,0,70,70,70,1,71,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_21.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.7008,NAN,,NAN,1.97,4.03,,0,71,71,71,1,72,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_25.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5455,NAN,,NAN,1.97,4.03,,0,72,72,72,1,73,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_11.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.7583,NAN,,NAN,1.97,4.03,,0,73,73,73,1,74,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_10.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,71,,,,,,space,1.0739,space,0.6098,0.05,2,1.545,0,0,0,0,1,Check on my garden,Go on vacations with a close group of friends,0.01,0.05,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,72,,,,,,,,,,0.05,2,3.3549,0,1,1,1,1,Bake something that will end up going to my sister and my nephew,Go on vacations with a close group of friends,0.02,0.05,8.8,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,73,,,,,,,,,,0.03,1,1.422,0,2,2,2,1,Look at my mineral specimens in the light and catalogue them,Voice Call with my Friend Katie or Logan,0.03,0.05,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,74,,,,,,,,,,0.05,2,3.5179,0,3,3,3,1,write and be able to get really into a scene,Go to an anime convention and meeting up with my international friends,0.04,0.05,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,75,,,,,,,,,,0.05,2,3.1025,0,4,4,4,1,write and be able to get really into a scene,Go on vacations with a close group of friends,0.05,0.05,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,1,,4,2.2,3.8,,0,74,74,74,1,75,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_24.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,space,0.9848,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,space,1.1782,space,0.5578,NAN,,NAN,2.2,3.8,,0,75,75,75,1,76,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_11.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.0537,NAN,,NAN,2.2,3.8,,0,76,76,76,1,77,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_13.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5753,NAN,,NAN,2.2,3.8,,0,77,77,77,1,78,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_2.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.624,NAN,,NAN,2.2,3.8,,0,78,78,78,1,79,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_14.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,76,,,,,,space,1.052,space,0.69,0.01,1,1.5492,0,0,0,0,1,Check on my garden,Go to Menards with my dad to work on the next project we have together,0.01,0.01,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,77,,,,,,,,,,0.02,1,2.1517,0,1,1,1,1,Play a videogame late at night when it is dark out and I might get a little scared,Go to an anime convention and meeting up with my international friends,0.02,0.01,8.8,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,78,,,,,,,,,,0.03,1,2.4572,0,2,2,2,1,Work on my next cosplay costume with my music on loud,Play video games online with my friends while we talk on a Voice Chat on discord,0.03,0.01,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,79,,,,,,,,,,0.04,1,1.3934,0,3,3,3,1,Check on my garden,Watch anime with my partner in our cool downstairs with all of our cats getting along around us,0.04,0.01,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,80,,,,,,,,,,0.05,1,2.2923,0,4,4,4,1,Go to the gym and working out at my hardest,Go to an anime convention and meeting up with my international friends,0.05,0.01,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,2.35,3.65,,0,79,79,79,1,80,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_3.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.1357,NAN,,NAN,2.35,3.65,,0,80,80,80,1,81,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_25.jpeg,did not like,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.1582,NAN,,NAN,2.35,3.65,,0,81,81,81,1,82,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_4.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.8036,NAN,,NAN,2.35,3.65,,0,82,82,82,1,83,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_9.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.889,NAN,,NAN,2.35,3.65,,0,83,83,83,1,84,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_21.jpeg,did not like,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,81,,,,,,space,0.9869,space,0.9346,0.01,1,1.5167,0,0,0,0,1,Work on my next cosplay costume with my music on loud,Cook up new things with my friend Marlo and talk about the things we are into and recent things we have gotten absorbed in,0.01,0.02,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,82,,,,,,,,,,0.02,1,1.8882,0,1,1,1,1,teach myself to draw so,Watch anime with my partner in our cool downstairs with all of our cats getting along around us,0.02,0.02,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,83,,,,,,,,,,0.03,1,2.7359,0,2,2,2,1,Check on my garden,Voice Call with my Friend Katie or Logan,0.03,0.02,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,84,,,,,,,,,,0.02,2,1.9507,0,3,3,3,1,Look at my mineral specimens in the light and catalogue them,Show my stepdad and mom funny videos  memes or tiktoks and see their reactions,0.04,0.02,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,85,,,,,,,,,,0.02,2,1.5369,0,4,4,4,1,Bake something that will end up going to my sister and my nephew,call my coworker after work and talk about our days on the way home,0.05,0.02,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,2.45,3.55,,0,84,84,84,1,85,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_19.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9739,NAN,,NAN,2.45,3.55,,0,85,85,85,1,86,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_16.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9543,NAN,,NAN,2.45,3.55,,0,86,86,86,1,87,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_24.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.2529,NAN,,NAN,2.45,3.55,,0,87,87,87,1,88,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_22.jpeg,did not like,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6852,NAN,,NAN,2.45,3.55,,0,88,88,88,1,89,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_10.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,86,,,,,,space,0.7287,space,0.7912,0.01,1,1.8416,0,0,0,0,1,Look at my mineral specimens in the light and catalogue them,Go to Menards with my dad to work on the next project we have together,0.01,0.03,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,87,,,,,,,,,,0.03,2,1.5488,0,1,1,1,1,write and be able to get really into a scene,call my coworker after work and talk about our days on the way home,0.02,0.03,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,88,,,,,,,,,,0.03,1,1.7738,0,2,2,2,1,Check on my garden,Cook up new things with my friend Marlo and talk about the things we are into and recent things we have gotten absorbed in,0.03,0.03,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,89,,,,,,,,,,0.03,2,2.3223,0,3,3,3,1,sing along to music even though I know I am not the best,call my coworker after work and talk about our days on the way home,0.04,0.03,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,90,,,,,,,,,,0.05,1,2.3077,0,4,4,4,1,Go to the gym and working out at my hardest,cosplay with my friends and partner,0.05,0.03,8.8,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,2.6,3.4,,0,89,89,89,1,90,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_5.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6369,NAN,,NAN,2.6,3.4,,0,90,90,90,1,91,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_7.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6839,NAN,,NAN,2.6,3.4,,0,91,91,91,1,92,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_1.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.7454,NAN,,NAN,2.6,3.4,,0,92,92,92,1,93,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_12.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.7242,NAN,,NAN,2.6,3.4,,0,93,93,93,1,94,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_15.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,91,,,,,,space,0.8649,space,0.8853,0.01,1,2.3492,0,0,0,0,1,Check on my garden,Play video games online with my friends while we talk on a Voice Chat on discord,0.01,0.04,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,92,,,,,,,,,,0.04,2,2.4149,0,1,1,1,1,Go to bed while there is a thunderstorm happening,Watch anime with my partner in our cool downstairs with all of our cats getting along around us,0.02,0.04,8.8,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,93,,,,,,,,,,0.03,1,2.6754,0,2,2,2,1,sing along to music even though I know I am not the best,Play video games online with my friends while we talk on a Voice Chat on discord,0.03,0.04,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,94,,,,,,,,,,0.04,1,1.5654,0,3,3,3,1,sing along to music even though I know I am not the best,Cook up new things with my friend Marlo and talk about the things we are into and recent things we have gotten absorbed in,0.04,0.04,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,95,,,,,,,,,,0.05,1,1.3631,0,4,4,4,1,sing along to music even though I know I am not the best,Go to Menards with my dad to work on the next project we have together,0.05,0.04,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,2.77,3.23,,0,94,94,94,1,95,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_18.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.8257,NAN,,NAN,2.77,3.23,,0,95,95,95,1,96,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_8.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.901,NAN,,NAN,2.77,3.23,,0,96,96,96,1,97,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_20.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5386,NAN,,NAN,2.77,3.23,,0,97,97,97,1,98,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_6.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6872,NAN,,NAN,2.77,3.23,,0,98,98,98,1,99,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_23.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,96,,,,,,space,1.149,space,0.6908,0.05,2,2.0079,0,0,0,0,1,write and be able to get really into a scene,Watch anime with my partner in our cool downstairs with all of our cats getting along around us,0.01,0.05,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,97,,,,,,,,,,0.02,1,2.3675,0,1,1,1,1,sing along to music even though I know I am not the best,Voice Call with my Friend Katie or Logan,0.02,0.05,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,98,,,,,,,,,,0.03,1,2.4263,0,2,2,2,1,Work on my next cosplay costume with my music on loud,cosplay with my friends and partner,0.03,0.05,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,99,,,,,,,,,,0.04,1,3.0013,0,3,3,3,1,sing along to music even though I know I am not the best,Show my stepdad and mom funny videos  memes or tiktoks and see their reactions,0.04,0.05,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,100,,,,,,,,,,0.05,2,2.1621,0,4,4,4,1,Go to bed while there is a thunderstorm happening,cosplay with my friends and partner,0.05,0.05,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,4,,7,2.96,3.04,,0,99,99,99,1,100,Alex,Acc,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_17.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,space,0.8036,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1851,
