endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,responses.keys,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,decision_price,responses.rt,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.5569,NAN,,NAN,2.29,3.71,,0,93,93,93,1,94,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_1.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,91,,,,,,space,0.5974,space,0.7275,1,0,0,0,0,1,Go on road trips to new places with my best friend,Practice classical songs on my piano,0.01,0.04,3.3,0,,0.01,0.7004,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,92,,,,,,,,,,1,0,1,1,1,1,Suggest policy changes at work with my managers,Wash my car on a sunny day,0.02,0.04,8.8,0,,0.02,0.7732,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,93,,,,,,,,,,2,0,2,2,2,1,Listen to music and relaxing,Go on a starbucks run on lunch break with my friends,0.03,0.04,1.1,1,,0.04,0.7357,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,94,,,,,,,,,,1,0,3,3,3,1,Watch funny tiktoks with my friends while we are hanging out,Practice classical songs on my piano,0.04,0.04,4.4,0,,0.04,1.2621,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,95,,,,,,,,,,1,0,4,4,4,1,Do the dishes after cooking my favorite meals,Go on road trips to new places with my best friend,0.05,0.04,4.4,1,,0.05,1.1615,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,NAN,,NAN,2.45,3.55,,0,94,94,94,1,95,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_10.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.5699,NAN,,NAN,2.45,3.55,,0,95,95,95,1,96,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_19.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.492,NAN,,NAN,2.45,3.55,,0,96,96,96,1,97,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_8.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.7498,NAN,,NAN,2.45,3.55,,0,97,97,97,1,98,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_5.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.8102,NAN,,NAN,2.45,3.55,,0,98,98,98,1,99,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_2.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,96,,,,,,space,0.5412,space,0.5315,1,0,0,0,0,1,Go to the gym,Go live on twitch with my friend,0.01,0.05,3.3,1,,0.01,0.9529,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,97,,,,,,,,,,1,0,1,1,1,1,Research and learn about global issues,Go on a starbucks run on lunch break with my friends,0.02,0.05,1.1,1,,0.02,0.9796,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,98,,,,,,,,,,1,0,2,2,2,1,Take my dog for a walk on cooler days,Watch funny tiktoks with my friends while we are hanging out,0.03,0.05,1.1,1,,0.03,1.4666,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,99,,,,,,,,,,1,0,3,3,3,1,Practice classical songs on my piano,Go live on twitch with my friend,0.04,0.05,3.3,1,,0.04,1.8406,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,100,,,,,,,,,,2,0,4,4,4,1,Practice classical songs on my piano,Watch new movies I think id enjoy with friends,0.05,0.05,4.4,1,,0.05,1.6363,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,3,,4,2.6,3.4,,0,99,99,99,1,100,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_22.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,space,,,0.9517,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.0326
